Decade,Rank,name,count,gender
1910,107,Leslie,"10,630",m
1910,108,Eddie,"10,507",m
1910,109,Johnnie,"10,426",m
1910,110,Nicholas,"10,233",m
1910,111,Hugh,"10,201",m
1910,112,Julius,"10,193",m
1910,113,Jessie,"10,170",m
1910,114,Marion,"10,156",m
1910,115,Luther,"9,762",m
1910,116,Steve,"9,638",m
1910,117,Hubert,"9,600",m
1910,118,Ben,"9,539",m
1910,119,Curtis,"8,911",m
1910,120,Roland,"8,799",m
1910,121,Jacob,"8,684",m
1910,122,Wallace,"8,681",m
1910,123,Oliver,"8,657",m
1910,124,Glen,"8,544",m
1910,125,Horace,"8,489",m
1910,126,Roger,"8,409",m
1910,127,Manuel,"8,371",m
1910,128,Dale,"8,218",m
1910,129,Franklin,"8,005",m
1910,130,Mike,"7,942",m
1910,131,Orville,"7,901",m
1910,132,Alex,"7,871",m
1910,133,Tom,"7,622",m
1910,134,Wesley,"7,603",m
1910,135,Tony,"7,495",m
1910,136,Edmund,"7,422",m
1910,137,Jerome,"7,405",m
1910,138,Willis,"7,339",m
1910,139,Nathan,"7,132",m
1910,140,Otis,"6,963",m
1910,141,Archie,"6,933",m
1910,142,Douglas,"6,909",m
1910,143,Rudolph,"6,858",m
1910,144,Earnest,"6,856",m
1910,145,Wilson,"6,835",m
1910,146,Emil,"6,701",m
1910,147,Guy,"6,624",m
1910,148,Bill,"6,599",m
1910,149,Jerry,"6,486",m
1910,150,Matthew,"6,228",m
1910,151,Patrick,"6,122",m
1910,152,Ira,"6,115",m
1910,153,Clifton,"6,104",m
1910,154,Angelo,"6,047",m
1910,155,Abraham,"6,040",m
1910,156,Salvatore,"5,977",m
1910,157,Jose,"5,899",m
1910,158,Jim,"5,764",m
1910,159,Jimmie,"5,734",m
1910,160,Calvin,"5,713",m
1910,161,Don,"5,683",m
1910,162,Lyle,"5,657",m
1910,163,Bennie,"5,647",m
1910,164,Clayton,"5,641",m
1910,165,Marshall,"5,585",m
1910,166,Bruce,"5,577",m
1910,167,Otto,"5,552",m
1910,168,Sylvester,"5,420",m
1910,169,Ronald,"5,303",m
1910,170,Clinton,"5,302",m
1910,171,Wilbert,"5,274",m
1910,172,Irvin,"5,259",m
1910,173,Delbert,"5,257",m
1910,174,Phillip,"5,135",m
1910,175,Ervin,"5,011",m
1910,176,Elbert,"4,990",m
1910,177,Wilfred,"4,976",m
1910,178,Isaac,"4,952",m
1910,179,Ivan,"4,932",m
1910,180,Felix,"4,928",m
1910,181,Rufus,"4,901",m
1910,182,August,"4,869",m
1910,183,Forrest,"4,860",m
1910,184,Nathaniel,"4,795",m
1910,185,Dan,"4,737",m
1910,186,Nelson,"4,731",m
1910,187,Karl,"4,694",m
1910,188,Nick,"4,683",m
1910,189,Julian,"4,651",m
1910,190,Merle,"4,645",m
1910,191,Aaron,"4,570",m
1910,192,Lonnie,"4,536",m
1910,193,Adolph,"4,523",m
1910,194,Adam,"4,480",m
1910,195,Jay,"4,455",m
1910,196,Ellis,"4,433",m
1910,197,Alton,"4,417",m
1910,198,Leland,"4,381",m
1910,199,Pete,"4,352",m
1910,200,Bert,"4,327",m
1900,1,John,"84,593",m
1900,2,William,"69,319",m
1900,3,James,"62,170",m
1900,4,George,"43,589",m
1900,5,Charles,"36,184",m
1900,6,Robert,"35,849",m
1900,7,Joseph,"35,173",m
1900,8,Frank,"29,046",m
1900,9,Edward,"24,515",m
1900,10,Thomas,"21,785",m
1900,11,Henry,"21,773",m
1900,12,Walter,"19,997",m
1900,13,Harry,"17,906",m
1900,14,Willie,"17,746",m
1900,15,Arthur,"15,408",m
1900,16,Albert,"15,318",m
1900,17,Clarence,"13,573",m
1900,18,Fred,"13,076",m
1900,19,Harold,"12,796",m
1900,20,Paul,"12,637",m
1900,21,Raymond,"11,651",m
1900,22,Richard,"10,676",m
1900,23,Roy,"10,632",m
1900,24,Joe,"10,466",m
1900,25,Louis,"10,373",m
1900,26,Carl,"9,865",m
1900,27,Ralph,"9,299",m
1900,28,Earl,"9,251",m
1900,29,Jack,"9,222",m
1900,30,Ernest,"8,657",m
1900,31,David,"8,621",m
1900,32,Samuel,"8,149",m
1900,33,Howard,"8,014",m
1900,34,Charlie,"7,928",m
1900,35,Francis,"7,021",m
1900,36,Herbert,"6,958",m
1900,37,Lawrence,"6,847",m
1900,38,Theodore,"6,490",m
1900,39,Alfred,"6,356",m
1900,40,Andrew,"6,279",m
1900,41,Elmer,"6,161",m
1900,42,Sam,"6,161",m
1900,43,Eugene,"5,909",m
1900,44,Leo,"5,629",m
1900,45,Michael,"5,220",m
1900,46,Lee,"5,158",m
1900,47,Herman,"5,064",m
1900,48,Anthony,"5,043",m
1900,49,Daniel,"5,036",m
1900,50,Leonard,"5,022",m
1900,51,Floyd,"4,968",m
1900,52,Donald,"4,633",m
1900,53,Kenneth,"4,579",m
1900,54,Jesse,"4,559",m
1900,55,Russell,"4,552",m
1900,56,Clyde,"4,524",m
1900,57,Oscar,"4,517",m
1900,58,Peter,"4,376",m
1900,59,Lester,"4,361",m
1900,60,Leroy,"4,300",m
1900,61,Ray,"4,256",m
1900,62,Stanley,"4,156",m
1900,63,Clifford,"4,055",m
1900,64,Lewis,"4,042",m
1900,65,Benjamin,"4,009",m
1900,66,Edwin,"3,961",m
1900,67,Frederick,"3,900",m
1900,68,Chester,"3,788",m
1900,69,Claude,"3,704",m
1900,70,Eddie,"3,695",m
1900,71,Cecil,"3,610",m
1900,72,Lloyd,"3,507",m
1900,73,Jessie,"3,378",m
1900,74,Martin,"3,346",m
1900,75,Bernard,"3,296",m
1900,76,Tom,"3,293",m
1900,77,Will,"3,246",m
1900,78,Norman,"3,178",m
1900,79,Edgar,"3,154",m
1900,80,Harvey,"3,104",m
1900,81,Ben,"3,028",m
1900,82,Homer,"2,915",m
1900,83,Luther,"2,866",m
1900,84,Leon,"2,859",m
1900,85,Melvin,"2,840",m
1900,86,Philip,"2,817",m
1900,87,Johnnie,"2,781",m
1900,88,Jim,"2,718",m
1900,89,Milton,"2,695",m
1900,90,Everett,"2,597",m
1900,91,Allen,"2,558",m
1900,92,Leslie,"2,531",m
1900,93,Alvin,"2,484",m
1900,94,Victor,"2,447",m
1900,95,Marvin,"2,324",m
1900,96,Stephen,"2,247",m
1900,97,Alexander,"2,230",m
1900,98,Jacob,"2,191",m
1900,99,Hugh,"2,176",m
1900,100,Patrick,"2,141",m
1900,101,Virgil,"2,134",m
1900,102,Horace,"2,125",m
1900,103,Glenn,"2,122",m
1900,104,Oliver,"2,088",m
1900,105,Morris,"2,059",m
1900,106,Vernon,"2,053",m
1900,107,Archie,"2,048",m
1900,108,Julius,"2,038",m
1900,109,Gerald,"2,014",m
1900,110,Maurice,"1,981",m
1900,111,Sidney,"1,981",m
1900,112,Marion,"1,967",m
1900,113,Otis,"1,966",m
1900,114,Vincent,"1,954",m
1900,115,Guy,"1,913",m
1900,116,Earnest,"1,907",m
1900,117,Wilbur,"1,839",m
1900,118,Gilbert,"1,822",m
1900,119,Willard,"1,821",m
1900,120,Ed,"1,814",m
1900,121,Roosevelt,"1,790",m
1900,122,Hubert,"1,771",m
1900,123,Manuel,"1,751",m
1900,124,Warren,"1,748",m
1900,125,Otto,"1,746",m
1900,126,Alex,"1,745",m
1900,127,Ira,"1,714",m
1900,128,Wesley,"1,693",m
1900,129,Curtis,"1,683",m
1900,130,Wallace,"1,654",m
1900,131,Lonnie,"1,645",m
1900,132,Gordon,"1,642",m
1900,133,Isaac,"1,638",m
1900,134,Jerry,"1,636",m
1900,135,Charley,"1,633",m
1900,136,Jose,"1,627",m
1900,137,Nathan,"1,616",m
1900,138,Max,"1,567",m
1900,139,Mack,"1,562",m
1900,140,Rufus,"1,552",m
1900,141,Arnold,"1,546",m
1900,142,Irving,"1,524",m
1900,143,Percy,"1,517",m
1900,144,Bill,"1,513",m
1900,145,Dan,"1,499",m
1900,146,Willis,"1,468",m
1900,147,Bennie,"1,439",m
1900,148,Jimmie,"1,372",m
1900,149,Orville,"1,365",m
1900,150,Sylvester,"1,343",m
1900,151,Rudolph,"1,339",m
1900,152,Glen,"1,337",m
1900,153,Nicholas,"1,334",m
1900,154,Dewey,"1,320",m
1900,155,Emil,"1,319",m
1900,156,Roland,"1,316",m
1900,157,Steve,"1,307",m
1900,158,Calvin,"1,291",m
1900,159,Mike,"1,281",m
1900,160,Johnie,"1,276",m
1900,161,Bert,"1,253",m
1900,162,August,"1,245",m
1900,163,Clifton,"1,197",m
1900,164,Franklin,"1,196",m
1900,165,Matthew,"1,189",m
1900,166,Emmett,"1,187",m
1900,167,Phillip,"1,161",m
1900,168,Wayne,"1,158",m
1900,169,Edmund,"1,151",m
1900,170,Abraham,"1,145",m
1900,171,Nathaniel,"1,143",m
1900,172,Marshall,"1,135",m
1900,173,Dave,"1,133",m
1900,174,Elbert,"1,131",m
1900,175,Clinton,"1,122",m
1900,176,Felix,"1,108",m
1900,177,Alton,"1,102",m
1900,178,Ellis,"1,100",m
1900,179,Nelson,"1,064",m
1900,180,Amos,"1,062",m
1900,181,Clayton,"1,057",m
1900,182,Aaron,"1,049",m
1900,183,Perry,"1,047",m
1900,184,Adam,"1,021",m
1900,185,Tony,"1,020",m
1900,186,Irvin,"1,007",m
1900,187,Jake,989,m
1900,188,Dennis,988,m
1900,189,Jerome,972,m
1900,190,Mark,972,m
1900,191,Cornelius,956,m
1900,192,Ollie,952,m
1900,193,Douglas,950,m
1900,194,Pete,949,m
1900,195,Ted,942,m
1900,196,Adolph,941,m
1900,197,Roger,928,m
1900,198,Jay,926,m
1900,199,Roscoe,916,m
1900,200,Juan,912,m
1890,1,John,"80,665",m
1890,2,William,"72,244",m
1890,3,James,"50,724",m
1890,4,George,"43,358",m
1890,5,Charles,"36,848",m
1890,6,Joseph,"29,000",m
1890,7,Frank,"28,718",m
1890,8,Robert,"26,147",m
1890,9,Edward,"22,033",m
1890,10,Henry,"21,664",m
1890,11,Harry,"21,330",m
1890,12,Thomas,"21,115",m
1890,13,Walter,"19,494",m
1890,14,Arthur,"16,349",m
1890,15,Fred,"14,270",m
1890,16,Albert,"13,753",m
1890,17,Clarence,"11,900",m
1890,18,Willie,"9,849",m
1890,19,Roy,"9,779",m
1890,20,Louis,"8,443",m
1890,21,Earl,"8,297",m
1890,22,Paul,"8,181",m
1890,23,Carl,"8,047",m
1890,24,Ernest,"7,877",m
1890,25,Samuel,"7,857",m
1890,26,Richard,"7,574",m
1890,27,Raymond,"7,572",m
1890,28,Joe,"7,482",m
1890,29,David,"7,333",m
1890,30,Charlie,"7,261",m
1890,31,Harold,"7,018",m
1890,32,Ralph,"6,951",m
1890,33,Howard,"5,949",m
1890,34,Andrew,"5,719",m
1890,35,Herbert,"5,660",m
1890,36,Elmer,"5,647",m
1890,37,Oscar,"5,612",m
1890,38,Jesse,"5,396",m
1890,39,Alfred,"5,373",m
1890,40,Will,"5,210",m
1890,41,Daniel,"5,185",m
1890,42,Sam,"4,941",m
1890,43,Leo,"4,691",m
1890,44,Jack,"4,636",m
1890,45,Lawrence,"4,597",m
1890,46,Francis,"4,535",m
1890,47,Benjamin,"4,460",m
1890,48,Lee,"4,384",m
1890,49,Eugene,"4,303",m
1890,50,Herman,"4,232",m
1890,51,Peter,"4,028",m
1890,52,Frederick,"3,994",m
1890,53,Floyd,"3,957",m
1890,54,Michael,"3,926",m
1890,55,Ray,"3,763",m
1890,56,Lewis,"3,699",m
1890,57,Claude,"3,636",m
1890,58,Clyde,"3,625",m
1890,59,Edwin,"3,506",m
1890,60,Tom,"3,335",m
1890,61,Martin,"3,254",m
1890,62,Leonard,"3,166",m
1890,63,Ben,"3,156",m
1890,64,Chester,"3,021",m
1890,65,Edgar,"2,982",m
1890,66,Jim,"2,842",m
1890,67,Harvey,"2,822",m
1890,68,Russell,"2,780",m
1890,69,Lester,"2,702",m
1890,70,Clifford,"2,701",m
1890,71,Luther,"2,668",m
1890,72,Homer,"2,637",m
1890,73,Jacob,"2,551",m
1890,74,Leroy,"2,544",m
1890,75,Otto,"2,543",m
1890,76,Guy,"2,487",m
1890,77,Lloyd,"2,480",m
1890,78,Anthony,"2,453",m
1890,79,Jessie,"2,424",m
1890,80,Hugh,"2,405",m
1890,81,Ed,"2,346",m
1890,82,Bernard,"2,315",m
1890,83,Theodore,"2,300",m
1890,84,Stanley,"2,297",m
1890,85,Eddie,"2,284",m
1890,86,Patrick,"2,233",m
1890,87,Philip,"2,147",m
1890,88,Leon,"2,103",m
1890,89,Archie,"2,068",m
1890,90,Leslie,"2,063",m
1890,91,Oliver,"2,035",m
1890,92,Allen,"2,002",m
1890,93,Alexander,"1,954",m
1890,94,Dewey,"1,921",m
1890,95,Ira,"1,916",m
1890,96,Everett,"1,902",m
1890,97,Norman,"1,891",m
1890,98,Horace,"1,814",m
1890,99,Victor,"1,811",m
1890,100,Cecil,"1,808",m
1890,101,Donald,"1,786",m
1890,102,Charley,"1,755",m
1890,103,Milton,"1,745",m
1890,104,Isaac,"1,735",m
1890,105,Stephen,"1,733",m
1890,106,Julius,"1,717",m
1890,107,August,"1,703",m
1890,108,Alvin,"1,667",m
1890,109,Bert,"1,667",m
1890,110,Sidney,"1,612",m
1890,111,Percy,"1,571",m
1890,112,Marion,"1,508",m
1890,113,Glenn,"1,501",m
1890,114,Grover,"1,498",m
1890,115,Warren,"1,480",m
1890,116,Alex,"1,448",m
1890,117,Emil,"1,438",m
1890,118,Earnest,"1,390",m
1890,119,Mack,"1,370",m
1890,120,Wesley,"1,365",m
1890,121,Otis,"1,349",m
1890,122,Virgil,"1,349",m
1890,123,Willis,"1,331",m
1890,124,Melvin,"1,325",m
1890,125,Kenneth,"1,298",m
1890,126,Rufus,"1,298",m
1890,127,Dave,"1,281",m
1890,128,Dan,"1,274",m
1890,129,Maurice,"1,270",m
1890,130,Willard,"1,240",m
1890,131,Lonnie,"1,237",m
1890,132,Morris,"1,234",m
1890,133,Gilbert,"1,215",m
1890,134,Vernon,"1,215",m
1890,135,Wallace,"1,199",m
1890,136,Nathan,"1,180",m
1890,137,Johnnie,"1,160",m
1890,138,Wilbur,"1,142",m
1890,139,Jerry,"1,140",m
1890,140,Emmett,"1,136",m
1890,141,Matthew,"1,132",m
1890,142,Max,"1,112",m
1890,143,Calvin,"1,102",m
1890,144,Marvin,"1,073",m
1890,145,Hubert,"1,062",m
1890,146,Vincent,"1,027",m
1890,147,Amos,"1,023",m
1890,148,Jess,"1,013",m
1890,149,Rudolph,998,m
1890,150,Harrison,991,m
1890,151,Perry,989,m
1890,152,Franklin,986,m
1890,153,Sylvester,971,m
1890,154,Glen,959,m
1890,155,Mark,953,m
1890,156,Manuel,952,m
1890,157,Jose,947,m
1890,158,Adolph,945,m
1890,159,Gordon,939,m
1890,160,Curtis,928,m
1890,161,Nelson,920,m
1890,162,Dennis,919,m
1890,163,Jay,918,m
1890,164,Ollie,918,m
1890,165,Marshall,916,m
1890,166,Elbert,910,m
1890,167,Felix,903,m
1890,168,Irving,903,m
1890,169,Bennie,902,m
1890,170,Jake,892,m
1890,171,Ellis,886,m
1890,172,Gus,885,m
1890,173,Phillip,884,m
1890,174,Alonzo,879,m
1890,175,Roland,875,m
1890,176,Orville,870,m
1890,177,Edmund,868,m
1890,178,Adam,863,m
1890,179,Arnold,859,m
1890,180,Clinton,857,m
1890,181,Nicholas,857,m
1890,182,Cornelius,853,m
1890,183,Ross,851,m
1890,184,Roscoe,850,m
1890,185,Abraham,849,m
1890,186,Aaron,830,m
1890,187,Mike,828,m
1890,188,Reuben,828,m
1890,189,Claud,827,m
1890,190,Clifton,815,m
1890,191,Bill,789,m
1890,192,Irvin,789,m
1890,193,Sherman,766,m
1890,194,Owen,761,m
1890,195,Gerald,753,m
1890,196,Clayton,752,m
1890,197,Steve,752,m
1890,198,Moses,751,m
1890,199,Simon,731,m
1890,200,Jasper,725,m
1880,1,John,"89,950",m
1880,2,William,"84,881",m
1880,3,James,"54,056",m
1880,4,George,"47,651",m
1880,5,Charles,"46,656",m
1880,6,Frank,"30,967",m
1880,7,Joseph,"26,292",m
1880,8,Henry,"24,139",m
1880,9,Robert,"24,074",m
1880,10,Thomas,"23,750",m
1880,11,Edward,"23,133",m
1880,12,Harry,"22,649",m
1880,13,Walter,"18,186",m
1880,14,Arthur,"16,180",m
1880,15,Fred,"15,602",m
1880,16,Albert,"14,375",m
1880,17,Samuel,"9,129",m
1880,18,Clarence,"8,760",m
1880,19,Louis,"8,275",m
1880,20,David,"7,569",m
1880,21,Joe,"7,097",m
1880,22,Charlie,"7,091",m
1880,23,Richard,"7,010",m
1880,24,Ernest,"6,700",m
1880,25,Roy,"6,565",m
1880,26,Will,"6,196",m
1880,27,Andrew,"6,053",m
1880,28,Jesse,"6,003",m
1880,29,Oscar,"5,982",m
1880,30,Willie,"5,906",m
1880,31,Daniel,"5,679",m
1880,32,Benjamin,"5,407",m
1880,33,Carl,"5,227",m
1880,34,Sam,"5,069",m
1880,35,Alfred,"4,837",m
1880,36,Earl,"4,830",m
1880,37,Peter,"4,656",m
1880,38,Elmer,"4,627",m
1880,39,Frederick,"4,603",m
1880,40,Howard,"4,349",m
1880,41,Lewis,"4,341",m
1880,42,Ralph,"4,269",m
1880,43,Herbert,"4,257",m
1880,44,Paul,"4,197",m
1880,45,Lee,"3,945",m
1880,46,Tom,"3,786",m
1880,47,Herman,"3,689",m
1880,48,Martin,"3,595",m
1880,49,Jacob,"3,566",m
1880,50,Michael,"3,559",m
1880,51,Jim,"3,520",m
1880,52,Claude,"3,504",m
1880,53,Ben,"3,449",m
1880,54,Eugene,"3,430",m
1880,55,Francis,"3,244",m
1880,56,Grover,"3,184",m
1880,57,Raymond,"3,135",m
1880,58,Harvey,"3,123",m
1880,59,Clyde,"3,034",m
1880,60,Edwin,"3,011",m
1880,61,Edgar,"3,006",m
1880,62,Ed,"2,957",m
1880,63,Lawrence,"2,919",m
1880,64,Bert,"2,808",m
1880,65,Chester,"2,699",m
1880,66,Jack,"2,684",m
1880,67,Otto,"2,679",m
1880,68,Luther,"2,619",m
1880,69,Charley,"2,550",m
1880,70,Guy,"2,489",m
1880,71,Floyd,"2,476",m
1880,72,Ira,"2,379",m
1880,73,Ray,"2,371",m
1880,74,Hugh,"2,355",m
1880,75,Isaac,"2,311",m
1880,76,Oliver,"2,287",m
1880,77,Patrick,"2,285",m
1880,78,Homer,"2,213",m
1880,79,Theodore,"2,176",m
1880,80,Leonard,"2,144",m
1880,81,Leo,"2,098",m
1880,82,Alexander,"2,081",m
1880,83,August,"2,012",m
1880,84,Harold,"2,001",m
1880,85,Allen,"1,998",m
1880,86,Jessie,"1,843",m
1880,87,Archie,"1,816",m
1880,88,Philip,"1,741",m
1880,89,Stephen,"1,684",m
1880,90,Horace,"1,650",m
1880,91,Marion,"1,624",m
1880,92,Bernard,"1,616",m
1880,93,Anthony,"1,611",m
1880,94,Julius,"1,605",m
1880,95,Warren,"1,580",m
1880,96,Leroy,"1,574",m
1880,97,Clifford,"1,552",m
1880,98,Eddie,"1,526",m
1880,99,Sidney,"1,505",m
1880,100,Milton,"1,479",m
1880,101,Leon,"1,475",m
1880,102,Alex,"1,451",m
1880,103,Lester,"1,440",m
1880,104,Emil,"1,434",m
1880,105,Dan,"1,402",m
1880,106,Willis,"1,388",m
1880,107,Everett,"1,374",m
1880,108,Dave,"1,339",m
1880,109,Leslie,"1,292",m
1880,110,Rufus,"1,283",m
1880,111,Alvin,"1,256",m
1880,112,Perry,"1,255",m
1880,113,Lloyd,"1,254",m
1880,114,Victor,"1,242",m
1880,115,Calvin,"1,236",m
1880,116,Harrison,"1,235",m
1880,117,Norman,"1,235",m
1880,118,Wesley,"1,186",m
1880,119,Jess,"1,182",m
1880,120,Percy,"1,166",m
1880,121,Amos,"1,161",m
1880,122,Dennis,"1,107",m
1880,123,Jerry,"1,106",m
1880,124,Nathan,"1,106",m
1880,125,Franklin,"1,098",m
1880,126,Alonzo,"1,088",m
1880,127,Matthew,"1,068",m
1880,128,Mack,"1,062",m
1880,129,Earnest,"1,043",m
1880,130,Gus,"1,029",m
1880,131,Russell,"1,023",m
1880,132,Adam,"1,020",m
1880,133,Jay,"1,016",m
1880,134,Wallace,"1,009",m
1880,135,Otis,"1,006",m
1880,136,Stanley,997,m
1880,137,Adolph,994,m
1880,138,Jake,972,m
1880,139,Roscoe,969,m
1880,140,Maurice,961,m
1880,141,Melvin,960,m
1880,142,Gilbert,957,m
1880,143,Ross,951,m
1880,144,Willard,939,m
1880,145,Mark,928,m
1880,146,Levi,927,m
1880,147,Wilbur,914,m
1880,148,Cornelius,911,m
1880,149,Jose,911,m
1880,150,Aaron,910,m
1880,151,Elbert,905,m
1880,152,Emmett,901,m
1880,153,Phillip,898,m
1880,154,Morris,895,m
1880,155,Noah,895,m
1880,156,Claud,881,m
1880,157,Clinton,867,m
1880,158,Felix,863,m
1880,159,Moses,859,m
1880,160,Elijah,856,m
1880,161,Nelson,849,m
1880,162,Simon,841,m
1880,163,Lonnie,832,m
1880,164,Virgil,827,m
1880,165,Hiram,825,m
1880,166,Jasper,820,m
1880,167,Marshall,804,m
1880,168,Manuel,802,m
1880,169,Sylvester,796,m
1880,170,Fredrick,783,m
1880,171,Mike,779,m
1880,172,Abraham,776,m
1880,173,Silas,775,m
1880,174,Irvin,770,m
1880,175,Max,765,m
1880,176,Owen,758,m
1880,177,Christopher,752,m
1880,178,Reuben,742,m
1880,179,Glenn,731,m
1880,180,Nicholas,730,m
1880,181,Ellis,728,m
1880,182,Marvin,726,m
1880,183,Wiley,726,m
1880,184,Eli,721,m
1880,185,Edmund,708,m
1880,186,Ollie,706,m
1880,187,Cecil,705,m
1880,188,Cleveland,702,m
1880,189,Curtis,695,m
1880,190,Timothy,693,m
1880,191,Harley,685,m
1880,192,Jeff,685,m
1880,193,Anton,674,m
1880,194,Alva,663,m
1880,195,Wilson,660,m
1880,196,Irving,654,m
1880,197,Clayton,653,m
1880,198,Rudolph,652,m
1880,199,Vernon,636,m
1880,200,Hubert,634,m
2010,1,Emma,177410,f
2010,2,Sophia,166986,f
2010,3,Olivia,165581,f
2010,4,Isabella,156709,f
2010,5,Ava,140979,f
2010,6,Mia,116301,f
2010,7,Abigail,109253,f
2010,8,Emily,109149,f
2010,9,Madison,91914,f
2010,10,Charlotte,89043,f
2010,11,Elizabeth,85832,f
2010,12,Amelia,80666,f
2010,13,Chloe,78693,f
2010,14,Ella,77581,f
2010,15,Evelyn,76389,f
2010,16,Avery,75438,f
2010,17,Sofia,74881,f
2010,18,Harper,74538,f
2010,19,Grace,66726,f
2010,20,Addison,66383,f
2010,21,Victoria,64475,f
2010,22,Natalie,63199,f
2010,23,Lily,62684,f
2010,24,Aubrey,61201,f
2010,25,Lillian,59682,f
2010,26,Zoey,59065,f
2010,27,Hannah,58680,f
2010,28,Layla,56533,f
2010,29,Brooklyn,55854,f
2010,30,Samantha,53470,f
2010,31,Zoe,52883,f
2010,32,Leah,51114,f
2010,33,Scarlett,51090,f
2010,34,Riley,50330,f
2010,35,Camila,49983,f
2010,36,Savannah,47535,f
2010,37,Anna,47282,f
2010,38,Audrey,47071,f
2010,39,Allison,45492,f
2010,40,Aria,45029,f
2010,41,Gabriella,44507,f
2010,42,Hailey,44171,f
2010,43,Claire,43535,f
2010,44,Sarah,43154,f
2010,45,Aaliyah,42897,f
2010,46,Kaylee,41958,f
2010,47,Nevaeh,41654,f
2010,48,Penelope,40789,f
2010,49,Alexa,39952,f
2010,50,Arianna,39168,f
2010,51,Stella,39138,f
2010,52,Alexis,38953,f
2010,53,Bella,38610,f
2010,54,Nora,38071,f
2010,55,Ellie,37718,f
2010,56,Ariana,37561,f
2010,57,Lucy,37471,f
2010,58,Mila,36694,f
2010,59,Peyton,36679,f
2010,60,Genesis,36400,f
2010,61,Alyssa,36154,f
2010,62,Taylor,36095,f
2010,63,Violet,36050,f
2010,64,Maya,35848,f
2010,65,Caroline,35643,f
2010,66,Madelyn,35559,f
2010,67,Skylar,35274,f
2010,68,Serenity,35248,f
2010,69,Ashley,35157,f
2010,70,Brianna,34910,f
2010,71,Kennedy,34828,f
2010,72,Autumn,34283,f
2010,73,Eleanor,33853,f
2010,74,Kylie,33775,f
2010,75,Sadie,33327,f
2010,76,Paisley,33198,f
2010,77,Julia,33058,f
2010,78,Mackenzie,32619,f
2010,79,Sophie,32424,f
2010,80,Naomi,32113,f
2010,81,Eva,31951,f
2010,82,Khloe,31710,f
2010,83,Katherine,31635,f
2010,84,Gianna,31182,f
2010,85,Melanie,30450,f
2010,86,Aubree,30232,f
2010,87,Piper,29833,f
2010,88,Ruby,29620,f
2010,89,Lydia,29603,f
2010,90,Faith,29554,f
2010,91,Madeline,29464,f
2010,92,Alexandra,28788,f
2010,93,Kayla,28606,f
2010,94,Hazel,28364,f
2010,95,Lauren,27349,f
2010,96,Annabelle,27191,f
2010,97,Jasmine,27171,f
2010,98,Aurora,27031,f
2010,99,Alice,27018,f
2010,100,Makayla,26539,f
2010,101,Sydney,26517,f
2010,102,Bailey,26401,f
2010,103,Luna,26293,f
2010,104,Maria,26179,f
2010,105,Reagan,26062,f
2010,106,Morgan,25945,f
2010,107,Isabelle,25941,f
2010,108,Rylee,25705,f
2010,109,Kimberly,25688,f
2010,110,Andrea,25155,f
2010,111,London,24842,f
2010,112,Elena,24799,f
2010,113,Jocelyn,24794,f
2010,114,Natalia,24604,f
2010,115,Trinity,24585,f
2010,116,Eliana,24265,f
2010,117,Vivian,24256,f
2010,118,Cora,24171,f
2010,119,Quinn,23970,f
2010,120,Liliana,23771,f
2010,121,Molly,23769,f
2010,122,Jade,23765,f
2010,123,Clara,23653,f
2010,124,Valentina,23382,f
2010,125,Mary,23304,f
2010,126,Brielle,23233,f
2010,127,Hadley,22875,f
2010,128,Kinsley,22722,f
2010,129,Willow,22336,f
2010,130,Brooke,22332,f
2010,131,Lilly,21851,f
2010,132,Delilah,21766,f
2010,133,Payton,21663,f
2010,134,Mariah,21207,f
2010,135,Paige,21197,f
2010,136,Jordyn,20970,f
2010,137,Nicole,20897,f
2010,138,Mya,20895,f
2010,139,Josephine,20776,f
2010,140,Isabel,20475,f
2010,141,Lyla,20430,f
2010,142,Adeline,20248,f
2010,143,Destiny,19970,f
2010,144,Ivy,19725,f
2010,145,Emilia,19529,f
2010,146,Rachel,19438,f
2010,147,Angelina,19383,f
2010,148,Valeria,19380,f
2010,149,Kendall,19005,f
2010,150,Sara,18915,f
2010,151,Ximena,18813,f
2010,152,Isla,18793,f
2010,153,Aliyah,18426,f
2010,154,Reese,18352,f
2010,155,Vanessa,18340,f
2010,156,Juliana,18314,f
2010,157,Mckenzie,18303,f
2010,158,Amy,18239,f
2010,159,Laila,18162,f
2010,160,Adalynn,18022,f
2010,161,Emery,17923,f
2010,162,Margaret,17782,f
2010,163,Eden,17694,f
2010,164,Gabrielle,17635,f
2010,165,Kaitlyn,17623,f
2010,166,Ariel,17615,f
2010,167,Gracie,17591,f
2010,168,Brooklynn,17508,f
2010,169,Melody,17339,f
2010,170,Jessica,17202,f
2010,171,Valerie,17096,f
2010,172,Adalyn,17010,f
2010,173,Adriana,16866,f
2010,174,Elise,16760,f
2010,175,Michelle,16178,f
2010,176,Rebecca,16158,f
2010,177,Daisy,16090,f
2010,178,Everly,16023,f
2010,179,Katelyn,15911,f
2010,180,Ryleigh,15811,f
2010,181,Catherine,15805,f
2010,182,Norah,15745,f
2010,183,Alaina,15692,f
2010,184,Athena,15518,f
2010,185,Leilani,15408,f
2010,186,Londyn,15297,f
2010,187,Eliza,15227,f
2010,188,Jayla,15207,f
2010,189,Summer,15188,f
2010,190,Lila,15163,f
2010,191,Makenzie,15001,f
2010,192,Izabella,14974,f
2010,193,Daniela,14927,f
2010,194,Stephanie,14921,f
